,Unnamed: 0,year,month,day,posit,song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,duration_ms,time_signature
108,4900,2018.0,12.0,8.0,1.0,Sicko Mode,Travis Scott,0.834,0.73,8.0,-3.714,1.0,0.222,0.00513,0.0,0.124,0.446,155.008,audio_features,spotify:track:2xLMifQCjDGFmkHkpNLD9h,312820.0,4.0
109,5000,2018.0,12.0,15.0,1.0,"Thank U, Next",Ariana Grande,0.717,0.653,1.0,-5.634,1.0,0.0658,0.229,0.0,0.101,0.412,106.966,audio_features,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,207320.0,4.0
110,5100,2018.0,12.0,22.0,1.0,"Thank U, Next",Ariana Grande,0.717,0.653,1.0,-5.634,1.0,0.0658,0.229,0.0,0.101,0.412,106.966,audio_features,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,207320.0,4.0
111,5200,2018.0,12.0,29.0,1.0,"Thank U, Next",Ariana Grande,0.717,0.653,1.0,-5.634,1.0,0.0658,0.229,0.0,0.101,0.412,106.966,audio_features,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,207320.0,4.0
112,0,2017.0,1.0,7.0,1.0,Starboy,The Weeknd Featuring Daft Punk,0.678,0.588,7.0,-7.015,1.0,0.276,0.141,6.35e-06,0.137,0.486,186.005,audio_features,spotify:track:7MXVkk9YMctZqd1Srtv4MB,230453.0,4.0
113,100,2017.0,1.0,14.0,1.0,Black Beatles,Rae Sremmurd Featuring Gucci Mane,0.794,0.632,0.0,-6.163,1.0,0.0649,0.142,0.0,0.128,0.355,145.926,audio_features,spotify:track:6fujklziTHa8uoM5OQSfIo,291893.0,4.0
114,200,2017.0,1.0,21.0,1.0,Bad And Boujee,Migos Featuring Lil Uzi Vert,0.927,0.665,11.0,-5.313,1.0,0.244,0.061,0.0,0.123,0.175,127.076,audio_features,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,343150.0,4.0
115,300,2017.0,1.0,28.0,1.0,Shape Of You,Ed Sheeran,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,233713.0,4.0
116,400,2017.0,2.0,4.0,1.0,Bad And Boujee,Migos Featuring Lil Uzi Vert,0.927,0.665,11.0,-5.313,1.0,0.244,0.061,0.0,0.123,0.175,127.076,audio_features,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,343150.0,4.0
117,500,2017.0,2.0,11.0,1.0,Bad And Boujee,Migos Featuring Lil Uzi Vert,0.927,0.665,11.0,-5.313,1.0,0.244,0.061,0.0,0.123,0.175,127.076,audio_features,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,343150.0,4.0
118,600,2017.0,2.0,18.0,1.0,Shape Of You,Ed Sheeran,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,233713.0,4.0
119,700,2017.0,2.0,25.0,1.0,Shape Of You,Ed Sheeran,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,233713.0,4.0
120,800,2017.0,3.0,4.0,1.0,Shape Of You,Ed Sheeran,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,233713.0,4.0
121,900,2017.0,3.0,11.0,1.0,Shape Of You,Ed Sheeran,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,233713.0,4.0
122,1000,2017.0,3.0,18.0,1.0,Shape Of You,Ed Sheeran,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,233713.0,4.0
123,1100,2017.0,3.0,25.0,1.0,Shape Of You,Ed Sheeran,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,233713.0,4.0
124,1200,2017.0,4.0,1.0,1.0,Shape Of You,Ed Sheeran,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,233713.0,4.0
125,1300,2017.0,4.0,8.0,1.0,Shape Of You,Ed Sheeran,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,233713.0,4.0
126,1400,2017.0,4.0,15.0,1.0,Shape Of You,Ed Sheeran,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,233713.0,4.0
127,1500,2017.0,4.0,22.0,1.0,Shape Of You,Ed Sheeran,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,233713.0,4.0
128,1600,2017.0,4.0,29.0,1.0,Shape Of You,Ed Sheeran,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,233713.0,4.0
129,1700,2017.0,5.0,6.0,1.0,Humble.,Kendrick Lamar,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,audio_features,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,177000.0,4.0
130,1800,2017.0,5.0,13.0,1.0,That's What I Like,Bruno Mars,0.853,0.56,1.0,-4.961,1.0,0.0406,0.013,0.0,0.0944,0.86,134.066,audio_features,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,206693.0,4.0
131,1900,2017.0,5.0,20.0,1.0,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",,,,,,,,,,,,,,,
132,2000,2017.0,5.0,27.0,1.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.086,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
133,2100,2017.0,6.0,3.0,1.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.086,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
134,2200,2017.0,6.0,10.0,1.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.086,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
135,2300,2017.0,6.0,17.0,1.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.086,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
136,2400,2017.0,6.0,24.0,1.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.086,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
137,2500,2017.0,7.0,1.0,1.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.086,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
138,2600,2017.0,7.0,8.0,1.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.086,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
139,2700,2017.0,7.0,15.0,1.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.086,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
140,2800,2017.0,7.0,22.0,1.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.086,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
141,2900,2017.0,7.0,29.0,1.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.086,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
142,3000,2017.0,8.0,5.0,1.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.086,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
143,3100,2017.0,8.0,12.0,1.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.086,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
144,3200,2017.0,8.0,19.0,1.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.086,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
145,3300,2017.0,8.0,26.0,1.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.086,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
146,3400,2017.0,9.0,2.0,1.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.086,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
147,3500,2017.0,9.0,9.0,1.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.653,0.816,2.0,-4.353,1.0,0.167,0.228,0.0,0.0967,0.816,178.086,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,228827.0,4.0
148,3600,2017.0,9.0,16.0,1.0,Look What You Made Me Do,Taylor Swift,0.766,0.709,9.0,-6.471,0.0,0.123,0.204,1.41e-05,0.126,0.506,128.07,audio_features,spotify:track:1JbR9RDP3ogVNEWFgNXAjh,211853.0,4.0
149,3700,2017.0,9.0,23.0,1.0,Look What You Made Me Do,Taylor Swift,0.766,0.709,9.0,-6.471,0.0,0.123,0.204,1.41e-05,0.126,0.506,128.07,audio_features,spotify:track:1JbR9RDP3ogVNEWFgNXAjh,211853.0,4.0
150,3800,2017.0,9.0,30.0,1.0,Look What You Made Me Do,Taylor Swift,0.766,0.709,9.0,-6.471,0.0,0.123,0.204,1.41e-05,0.126,0.506,128.07,audio_features,spotify:track:1JbR9RDP3ogVNEWFgNXAjh,211853.0,4.0
151,3900,2017.0,10.0,7.0,1.0,Bodak Yellow (Money Moves),Cardi B,,,,,,,,,,,,,,,
152,4000,2017.0,10.0,14.0,1.0,Bodak Yellow (Money Moves),Cardi B,,,,,,,,,,,,,,,
153,4100,2017.0,10.0,21.0,1.0,Bodak Yellow (Money Moves),Cardi B,,,,,,,,,,,,,,,
154,4200,2017.0,10.0,28.0,1.0,Rockstar,Post Malone Featuring 21 Savage,0.585,0.52,5.0,-6.136,0.0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,audio_features,spotify:track:0e7ipj03S05BNilyu5bRzt,218147.0,4.0
155,4300,2017.0,11.0,4.0,1.0,Rockstar,Post Malone Featuring 21 Savage,0.585,0.52,5.0,-6.136,0.0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,audio_features,spotify:track:0e7ipj03S05BNilyu5bRzt,218147.0,4.0
156,4400,2017.0,11.0,11.0,1.0,Rockstar,Post Malone Featuring 21 Savage,0.585,0.52,5.0,-6.136,0.0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,audio_features,spotify:track:0e7ipj03S05BNilyu5bRzt,218147.0,4.0
157,4500,2017.0,11.0,18.0,1.0,Rockstar,Post Malone Featuring 21 Savage,0.585,0.52,5.0,-6.136,0.0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,audio_features,spotify:track:0e7ipj03S05BNilyu5bRzt,218147.0,4.0
158,4600,2017.0,11.0,25.0,1.0,Rockstar,Post Malone Featuring 21 Savage,0.585,0.52,5.0,-6.136,0.0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,audio_features,spotify:track:0e7ipj03S05BNilyu5bRzt,218147.0,4.0
159,4700,2017.0,12.0,2.0,1.0,Rockstar,Post Malone Featuring 21 Savage,0.585,0.52,5.0,-6.136,0.0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,audio_features,spotify:track:0e7ipj03S05BNilyu5bRzt,218147.0,4.0
160,4800,2017.0,12.0,9.0,1.0,Rockstar,Post Malone Featuring 21 Savage,0.585,0.52,5.0,-6.136,0.0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,audio_features,spotify:track:0e7ipj03S05BNilyu5bRzt,218147.0,4.0
161,4900,2017.0,12.0,16.0,1.0,Rockstar,Post Malone Featuring 21 Savage,0.585,0.52,5.0,-6.136,0.0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,audio_features,spotify:track:0e7ipj03S05BNilyu5bRzt,218147.0,4.0
162,5000,2017.0,12.0,23.0,1.0,Perfect,Ed Sheeran,0.599,0.448,8.0,-6.312,1.0,0.0232,0.163,0.0,0.106,0.168,95.05,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v,263400.0,3.0
163,5100,2017.0,12.0,30.0,1.0,Perfect,Ed Sheeran,0.599,0.448,8.0,-6.312,1.0,0.0232,0.163,0.0,0.106,0.168,95.05,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v,263400.0,3.0
164,0,2016.0,1.0,2.0,1.0,Hello,Adele,0.481,0.451,5.0,-6.095,0.0,0.0347,0.336,0.0,0.0872,0.289,157.966,audio_features,spotify:track:4sPmO7WMQUAf45kwMOtONw,295493.0,4.0
165,100,2016.0,1.0,9.0,1.0,Hello,Adele,0.481,0.451,5.0,-6.095,0.0,0.0347,0.336,0.0,0.0872,0.289,157.966,audio_features,spotify:track:4sPmO7WMQUAf45kwMOtONw,295493.0,4.0
166,200,2016.0,1.0,16.0,1.0,Hello,Adele,0.481,0.451,5.0,-6.095,0.0,0.0347,0.336,0.0,0.0872,0.289,157.966,audio_features,spotify:track:4sPmO7WMQUAf45kwMOtONw,295493.0,4.0
167,300,2016.0,1.0,23.0,1.0,Sorry,Justin Bieber,0.654,0.76,0.0,-3.669,0.0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,spotify:track:09CtPGIpYB4BrO8qb1RGsF,200787.0,4.0
168,400,2016.0,1.0,30.0,1.0,Sorry,Justin Bieber,0.654,0.76,0.0,-3.669,0.0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,spotify:track:09CtPGIpYB4BrO8qb1RGsF,200787.0,4.0
169,500,2016.0,2.0,6.0,1.0,Sorry,Justin Bieber,0.654,0.76,0.0,-3.669,0.0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,spotify:track:09CtPGIpYB4BrO8qb1RGsF,200787.0,4.0
170,600,2016.0,2.0,13.0,1.0,Love Yourself,Justin Bieber,0.609,0.378,4.0,-9.828,1.0,0.438,0.835,0.0,0.28,0.515,100.418,audio_features,spotify:track:50kpGaPAhYJ3sGmk6vplg0,233720.0,4.0
171,700,2016.0,2.0,20.0,1.0,Pillowtalk,Zayn,0.584,0.7,11.0,-4.275,1.0,0.0456,0.117,0.0,0.0939,0.438,124.944,audio_features,spotify:track:0PDUDa38GO8lMxLCRc4lL1,202747.0,4.0
172,800,2016.0,2.0,27.0,1.0,Love Yourself,Justin Bieber,0.609,0.378,4.0,-9.828,1.0,0.438,0.835,0.0,0.28,0.515,100.418,audio_features,spotify:track:50kpGaPAhYJ3sGmk6vplg0,233720.0,4.0
173,900,2016.0,3.0,5.0,1.0,Work,Rihanna Featuring Drake,0.725,0.534,11.0,-6.238,1.0,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,spotify:track:72TFWvU3wUYdUuxejTTIzt,219320.0,4.0
174,1000,2016.0,3.0,12.0,1.0,Work,Rihanna Featuring Drake,0.725,0.534,11.0,-6.238,1.0,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,spotify:track:72TFWvU3wUYdUuxejTTIzt,219320.0,4.0
175,1100,2016.0,3.0,19.0,1.0,Work,Rihanna Featuring Drake,0.725,0.534,11.0,-6.238,1.0,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,spotify:track:72TFWvU3wUYdUuxejTTIzt,219320.0,4.0
176,1200,2016.0,3.0,26.0,1.0,Work,Rihanna Featuring Drake,0.725,0.534,11.0,-6.238,1.0,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,spotify:track:72TFWvU3wUYdUuxejTTIzt,219320.0,4.0
177,1300,2016.0,4.0,2.0,1.0,Work,Rihanna Featuring Drake,0.725,0.534,11.0,-6.238,1.0,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,spotify:track:72TFWvU3wUYdUuxejTTIzt,219320.0,4.0
178,1400,2016.0,4.0,9.0,1.0,Work,Rihanna Featuring Drake,0.725,0.534,11.0,-6.238,1.0,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,spotify:track:72TFWvU3wUYdUuxejTTIzt,219320.0,4.0
179,1500,2016.0,4.0,16.0,1.0,Work,Rihanna Featuring Drake,0.725,0.534,11.0,-6.238,1.0,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,spotify:track:72TFWvU3wUYdUuxejTTIzt,219320.0,4.0
180,1600,2016.0,4.0,23.0,1.0,Work,Rihanna Featuring Drake,0.725,0.534,11.0,-6.238,1.0,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,spotify:track:72TFWvU3wUYdUuxejTTIzt,219320.0,4.0
181,1700,2016.0,4.0,30.0,1.0,Work,Rihanna Featuring Drake,0.725,0.534,11.0,-6.238,1.0,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,spotify:track:72TFWvU3wUYdUuxejTTIzt,219320.0,4.0
182,1800,2016.0,5.0,7.0,1.0,Panda,Desiigner,0.685,0.731,10.0,-5.503,0.0,0.414,0.0292,0.0,0.369,0.266,145.245,audio_features,spotify:track:275a9yzwGB6ncAW4SxY7q3,247867.0,4.0
183,1900,2016.0,5.0,14.0,1.0,Panda,Desiigner,0.685,0.731,10.0,-5.503,0.0,0.414,0.0292,0.0,0.369,0.266,145.245,audio_features,spotify:track:275a9yzwGB6ncAW4SxY7q3,247867.0,4.0
184,2000,2016.0,5.0,21.0,1.0,One Dance,Drake Featuring WizKid & Kyla,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.00188,0.329,0.37,103.967,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,173987.0,4.0
185,2100,2016.0,5.0,28.0,1.0,Can't Stop The Feeling!,Justin Timberlake,,,,,,,,,,,,,,,
186,2200,2016.0,6.0,4.0,1.0,One Dance,Drake Featuring WizKid & Kyla,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.00188,0.329,0.37,103.967,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,173987.0,4.0
187,2300,2016.0,6.0,11.0,1.0,One Dance,Drake Featuring WizKid & Kyla,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.00188,0.329,0.37,103.967,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,173987.0,4.0
188,2400,2016.0,6.0,18.0,1.0,One Dance,Drake Featuring WizKid & Kyla,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.00188,0.329,0.37,103.967,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,173987.0,4.0
189,2500,2016.0,6.0,25.0,1.0,One Dance,Drake Featuring WizKid & Kyla,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.00188,0.329,0.37,103.967,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,173987.0,4.0
190,2600,2016.0,7.0,2.0,1.0,One Dance,Drake Featuring WizKid & Kyla,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.00188,0.329,0.37,103.967,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,173987.0,4.0
191,2700,2016.0,7.0,9.0,1.0,One Dance,Drake Featuring WizKid & Kyla,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.00188,0.329,0.37,103.967,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,173987.0,4.0
192,2800,2016.0,7.0,16.0,1.0,One Dance,Drake Featuring WizKid & Kyla,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.00188,0.329,0.37,103.967,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,173987.0,4.0
193,2900,2016.0,7.0,23.0,1.0,One Dance,Drake Featuring WizKid & Kyla,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.00188,0.329,0.37,103.967,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,173987.0,4.0
194,3000,2016.0,7.0,30.0,1.0,One Dance,Drake Featuring WizKid & Kyla,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.00188,0.329,0.37,103.967,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,173987.0,4.0
195,3100,2016.0,8.0,6.0,1.0,Cheap Thrills,Sia Featuring Sean Paul,0.628,0.698,6.0,-5.608,0.0,0.105,0.0472,0.00143,0.0907,0.732,89.976,audio_features,spotify:track:3S4px9f4lceWdKf0gWciFu,211667.0,4.0
196,3200,2016.0,8.0,13.0,1.0,Cheap Thrills,Sia Featuring Sean Paul,0.628,0.698,6.0,-5.608,0.0,0.105,0.0472,0.00143,0.0907,0.732,89.976,audio_features,spotify:track:3S4px9f4lceWdKf0gWciFu,211667.0,4.0
197,3300,2016.0,8.0,20.0,1.0,Cheap Thrills,Sia Featuring Sean Paul,0.628,0.698,6.0,-5.608,0.0,0.105,0.0472,0.00143,0.0907,0.732,89.976,audio_features,spotify:track:3S4px9f4lceWdKf0gWciFu,211667.0,4.0
198,3400,2016.0,8.0,27.0,1.0,Cheap Thrills,Sia Featuring Sean Paul,0.628,0.698,6.0,-5.608,0.0,0.105,0.0472,0.00143,0.0907,0.732,89.976,audio_features,spotify:track:3S4px9f4lceWdKf0gWciFu,211667.0,4.0
199,3500,2016.0,9.0,3.0,1.0,Closer,The Chainsmokers Featuring Halsey,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0
200,3600,2016.0,9.0,10.0,1.0,Closer,The Chainsmokers Featuring Halsey,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0
201,3700,2016.0,9.0,17.0,1.0,Closer,The Chainsmokers Featuring Halsey,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0
202,3800,2016.0,9.0,24.0,1.0,Closer,The Chainsmokers Featuring Halsey,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0
203,3900,2016.0,10.0,1.0,1.0,Closer,The Chainsmokers Featuring Halsey,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0
204,4000,2016.0,10.0,8.0,1.0,Closer,The Chainsmokers Featuring Halsey,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0
205,4100,2016.0,10.0,15.0,1.0,Closer,The Chainsmokers Featuring Halsey,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0
206,4200,2016.0,10.0,22.0,1.0,Closer,The Chainsmokers Featuring Halsey,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0
207,4300,2016.0,10.0,29.0,1.0,Closer,The Chainsmokers Featuring Halsey,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0
208,4400,2016.0,11.0,5.0,1.0,Closer,The Chainsmokers Featuring Halsey,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0
209,4500,2016.0,11.0,12.0,1.0,Closer,The Chainsmokers Featuring Halsey,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0
210,4600,2016.0,11.0,19.0,1.0,Closer,The Chainsmokers Featuring Halsey,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0
211,4700,2016.0,11.0,26.0,1.0,Black Beatles,Rae Sremmurd Featuring Gucci Mane,0.794,0.632,0.0,-6.163,1.0,0.0649,0.142,0.0,0.128,0.355,145.926,audio_features,spotify:track:6fujklziTHa8uoM5OQSfIo,291893.0,4.0
212,4800,2016.0,12.0,3.0,1.0,Black Beatles,Rae Sremmurd Featuring Gucci Mane,0.794,0.632,0.0,-6.163,1.0,0.0649,0.142,0.0,0.128,0.355,145.926,audio_features,spotify:track:6fujklziTHa8uoM5OQSfIo,291893.0,4.0
213,4900,2016.0,12.0,10.0,1.0,Black Beatles,Rae Sremmurd Featuring Gucci Mane,0.794,0.632,0.0,-6.163,1.0,0.0649,0.142,0.0,0.128,0.355,145.926,audio_features,spotify:track:6fujklziTHa8uoM5OQSfIo,291893.0,4.0
214,5000,2016.0,12.0,17.0,1.0,Black Beatles,Rae Sremmurd Featuring Gucci Mane,0.794,0.632,0.0,-6.163,1.0,0.0649,0.142,0.0,0.128,0.355,145.926,audio_features,spotify:track:6fujklziTHa8uoM5OQSfIo,291893.0,4.0
215,5100,2016.0,12.0,24.0,1.0,Black Beatles,Rae Sremmurd Featuring Gucci Mane,0.794,0.632,0.0,-6.163,1.0,0.0649,0.142,0.0,0.128,0.355,145.926,audio_features,spotify:track:6fujklziTHa8uoM5OQSfIo,291893.0,4.0
